LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
713,412,HP,15-bs028nv (i3-6006u/4gb/1tb/radeon,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,amd radeon 520,Windows 10,2.1kg,469.0
714,820,Lenovo,v110-15isk (i3-6006u/4gb/500gb/w10),Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,2.1kg,489.9
715,807,HP,15-ba043na (a12-9700p/8gb/2tb/w10),Notebook,15.6,1366x768,amd a12 9700p 2.5ghz,8GB,2TB HDD,amd radeon r7,Windows 10,2.04kg,629.0
716,105,HP,pavilion 14-bk001nv,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,6GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.58kg,659.0
717,1175,Asus,ux410ua-gv097t (i3-7100u/4gb/256gb/fhd/w10),Notebook,14.0,Full HD 1920x1080,intel core i3 7100u 2.4ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,2kg,769.0
718,188,Acer,swift 7,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core i5 7y54 1.2ghz,8GB,256GB SSD,intel hd graphics 615,Windows 10,1.12kg,989.0
719,810,HP,omen 17-an012dx,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,12GB,1TB HDD,amd radeon rx 580,Windows 10,3.74kg,1749.0
720,744,Lenovo,thinkpad p51s,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,intel core i7 7600u 2.8ghz,16GB,1TB SSD,nvidia quadro m520m,Windows 10,2.5kg,3299.0
721,764,Dell,latitude 3380,Notebook,13.3,1366x768,intel core i3 6006u 2.0ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,1.65kg,849.0
722,1047,MSI,gt72s dominator,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6820hk 2.7ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 980m,Windows 10,3.78kg,1545.64
723,449,Microsoft,surface laptop,Ultrabook,13.5,Touchscreen 2256x1504,intel core i7 7660u 2.5ghz,16GB,512GB SSD,intel iris plus graphics 640,Windows 10 S,1.25kg,2589.0
724,856,Asus,x541na (n4200/4gb/1tb/w10),Notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,intel hd graphics 505,Windows 10,2kg,449.0
725,176,Acer,aspire a315-51,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,2.1kg,449.0
726,679,Acer,aspire vx5-591g,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,16GB,256GB SSD,nvidia geforce 1050 ti,Windows 10,2.5kg,1299.0
727,363,HP,250 g6,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,1TB HDD,intel hd graphics 620,Windows 10,1.86kg,639.0
728,885,HP,elitebook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,4GB,256GB SSD,intel hd graphics 620,Windows 10,1.28kg,1799.0
729,343,Lenovo,yoga 920-13ikb,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,intel core i7 8550u 1.8ghz,16GB,512GB SSD,intel uhd graphics 620,Windows 10,1.4kg,2099.0
730,610,Lenovo,thinkpad p51,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,intel xeon e3-1535m v6 3.1ghz,32GB,1TB SSD,nvidia quadro m2200m,Windows 10,2.5kg,4899.0
731,370,Asus,zenbook flip,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,12GB,512GB SSD +  2TB HDD,nvidia geforce 940mx,Windows 10,2.26kg,1099.0
732,5,Acer,aspire 3,Notebook,15.6,1366x768,amd a9 9420 3ghz,4GB,500GB HDD,amd radeon r5,Windows 10,2.1kg,400.0
733,789,Dell,inspiron 7567,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.62kg,985.0
734,318,HP,probook 640,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.95kg,980.0
735,665,Toshiba,satellite pro,Notebook,15.6,1366x768,intel core i3 6100u 2.3ghz,4GB,128GB SSD,intel hd graphics 520,Windows 10,2.1kg,498.0
736,357,Dell,inspiron 7577,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,1TB HDD,nvidia geforce 1050,Windows 10,2.65kg,999.0
737,547,Lenovo,v310-15isk (i5-6200u/4gb/1tb/fhd/no,Notebook,15.6,Full HD 1920x1080,intel core i5 6200u 2.3ghz,4GB,1TB HDD,intel hd graphics 520,No OS,2.15kg,462.35
738,69,Asus,fx753ve-gc093 (i7-7700hq/12gb/1tb/geforce,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,12GB,1TB HDD,nvidia geforce 1050 ti,Linux,3kg,949.0
739,353,HP,zbook 15,Workstation,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD,nvidia quadro m1200,Windows 10,2.6kg,1738.27
740,1244,HP,elitebook 840,Notebook,14.0,Full HD 1920x1080,intel core i5 6200u 2.3ghz,4GB,256GB SSD,intel hd graphics 520,Windows 7,1.54kg,1099.99
741,915,Lenovo,thinkpad 13,Notebook,13.3,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10,1.44kg,881.0
742,108,MSI,gp62m 7rex,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.2kg,1299.0
743,1182,Dell,vostro 5568,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,nvidia geforce 940mx,Linux,1.98kg,895.01
744,602,Acer,aspire 1,Notebook,14.0,Full HD 1920x1080,intel celeron quad core n3450 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.6kg,329.0
745,1287,HP,15-ac110nv (i7-6500u/6gb/1tb/radeon,Notebook,15.6,1366x768,intel core i7 6500u 2.5ghz,6GB,1TB HDD,amd radeon r5 m330,Windows 10,2.19kg,764.0
746,853,Lenovo,thinkpad t470p,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.96kg,1903.0
747,1159,HP,spectre pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,intel core i7 6600u 2.6ghz,8GB,512GB SSD,intel hd graphics 520,Windows 10,1.48kg,2041.0
748,651,Acer,a715-71g-59dh (i5-7300hq/8gb/1tb/geforce,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,1TB HDD,nvidia geforce 1050,Linux,2.4kg,709.0
749,498,Lenovo,thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,intel core i3 7100u 2.4ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.4kg,949.0
750,389,Lenovo,thinkpad x1,2 in 1 Convertible,14.0,Touchscreen 2560x1440,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.42kg,2509.0
751,597,Lenovo,thinkpad t470p,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,intel hd graphics 630,Windows 10,1.7kg,1474.0
752,495,Lenovo,thinkpad x260,Ultrabook,12.5,IPS Panel 1366x768,intel core i5 6200u 2.3ghz,8GB,180GB SSD,intel hd graphics 520,Windows 10,1.3kg,1099.0
753,771,Samsung,notebook 9,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16GB,256GB SSD,amd radeon 540,Windows 10,1.71kg,1799.0
754,658,Lenovo,ideapad y700-15isk,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 960,Windows 10,3.31kg,1196.0
755,619,Acer,cb5-132t-c9kk (n3160/4gb/32gb/chrome,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,intel celeron quad core n3160 1.6ghz,4GB,32GB Flash Storage,intel hd graphics 400,Chrome OS,1.25kg,379.0
756,836,Asus,rog gl702vs-ba023t,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1070,Windows 10,2.9kg,2419.0
757,591,Lenovo,ideapad 320-15abr,Notebook,15.6,Full HD 1920x1080,amd a12 9720p 2.7ghz,12GB,512GB SSD,amd radeon 530,Windows 10,2.2kg,949.0
758,926,Lenovo,thinkpad x270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.36kg,1650.0
759,877,Xiaomi,mi notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,nvidia geforce 940mx,Windows 10,1.28kg,935.0
760,129,HP,probook 470,Notebook,17.3,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,2.5kg,928.0
761,344,Dell,xps 13,Ultrabook,13.3,Full HD 1920x1080,intel core i7 8550u 1.8ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.2kg,1579.0
762,1098,HP,250 g5,Notebook,15.6,1366x768,intel pentium quad core n3710 1.6ghz,4GB,1TB HDD,intel hd graphics 405,Windows 10,1.96kg,500.0
763,1079,HP,probook 650,Notebook,15.6,Full HD 1920x1080,intel core i5 6200u 2.3ghz,4GB,500GB HDD,intel hd graphics 520,Windows 7,2.31kg,940.0
764,185,Dell,inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,intel core i7 8550u 1.8ghz,16GB,512GB SSD,nvidia geforce 150mx,Windows 10,2.77kg,1549.0
765,731,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,12GB,1TB HDD,intel hd graphics 620,Windows 10,2.25kg,649.0
766,1131,Lenovo,thinkpad p40,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6600u 2.6ghz,8GB,512GB SSD,nvidia quadro m500m,Windows 7,1.8kg,2050.38
767,1267,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,8GB,1TB HDD,amd radeon r5 m430,Linux,2.3kg,805.99
768,1087,Lenovo,thinkpad t460,Notebook,14.0,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,180GB SSD,intel hd graphics 520,Windows 7,1.7kg,1199.0
769,413,Acer,aspire r7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.6kg,789.01
770,1049,Asus,chromebook c202sa,Netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,16GB Flash Storage,intel hd graphics 400,Chrome OS,1.2kg,287.9
771,797,Dell,latitude 3580,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,128GB SSD,intel hd graphics 620,Windows 10,1.95kg,810.0
772,697,Asus,chromebook flip,2 in 1 Convertible,12.5,Full HD / Touchscreen 1920x1080,intel core m m3-6y30 0.9ghz,4GB,64GB Flash Storage,intel hd graphics 515,Chrome OS,1.2kg,669.0
773,848,HP,elitebook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.28kg,2277.0
774,1253,Lenovo,thinkpad l460,Notebook,14.0,IPS Panel Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.9kg,1072.0
775,423,Asus,x542uq-dm117 (i3-7100u/8gb/1tb/geforce,Notebook,15.6,Full HD 1920x1080,intel core i3 7100u 2.4ghz,8GB,1TB HDD,nvidia geforce 940mx,Linux,2.3kg,597.0
776,302,Lenovo,ideapad 320-17ikb,Notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,6GB,1TB HDD,nvidia geforce 940m,Windows 10,2.8kg,649.0
777,235,Dell,inspiron 5567,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,16GB,256GB SSD,amd radeon r7 m445,Linux,2.36kg,899.0
778,1226,Dell,xps 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.29kg,1477.0
779,903,Lenovo,thinkpad x1,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB Flash Storage,intel hd graphics 620,Windows 10,1.13kg,2049.0
780,869,Dell,precision 3520,Workstation,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,1TB HDD,nvidia quadro m620,Windows 10,2.23kg,1778.0
781,604,Dell,vostro 3568,Notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4GB,1TB HDD,amd radeon r5 m420,Linux,2.18kg,465.0
782,1288,Asus,x553sa-xx031t (n3050/4gb/500gb/w10),Notebook,15.6,1366x768,intel celeron dual core n3050 1.6ghz,4GB,500GB HDD,intel hd graphics,Windows 10,2.2kg,369.0
783,693,Lenovo,thinkpad x1,2 in 1 Convertible,14.0,Touchscreen 2560x1440,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.42kg,2590.0
784,638,Lenovo,thinkpad yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.37kg,1757.42
785,290,Acer,chromebook c910-c2st,Notebook,15.6,1366x768,intel celeron dual core 3205u 1.5ghz,2GB,16GB SSD,intel hd graphics,Chrome OS,2.19kg,199.0
786,289,Lenovo,ideapad 320-15ikb,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,1TB HDD,nvidia geforce 940mx,No OS,2.2kg,659.01
787,334,Asus,fx553vd-fy647t (i7-7700hq/8gb/256gb/geforce,Gaming,15.6,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.5kg,999.0
788,425,Dell,inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.62kg,1159.0
789,231,HP,15-rb013nv (e2-9000e/4gb/500gb/w10),Notebook,15.6,1366x768,amd e2 9000e 1.5ghz,4GB,500GB HDD,amd radeon r2,Windows 10,2.1kg,330.0
790,724,MSI,gl72m 7rex,Gaming,17.3,Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.7kg,1348.48
791,450,HP,15-bs024nv (i5-7200u/8gb/128gb/w10),Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,128GB SSD,intel hd graphics 620,Windows 10,1.91kg,589.0
792,827,Dell,latitude 3480,Notebook,14.0,1366x768,intel core i3 6006u 2.0ghz,4GB,500GB HDD,intel hd graphics 520,Windows 10,1.76kg,585.0
793,840,Asus,rog gl702vm-gc017t,Gaming,17.3,Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,512GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.73kg,1799.0
794,204,Dell,precision 7520,Workstation,15.6,4K Ultra HD 3840x2160,intel xeon e3-1505m v6 3ghz,16GB,256GB SSD +  1TB HDD,nvidia quadro m1200,Windows 10,2.8kg,3055.0
795,620,HP,probook 650,Notebook,14.0,1366x768,intel core i5 7300u 2.6ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,2.31kg,1124.0
796,735,Lenovo,v310-15ikb (i7-7500u/4gb/1tb/fhd/w10),Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,4GB,1TB HDD,intel hd graphics 620,Windows 10,1.85kg,779.0
797,930,Lenovo,ideapad 320-15iap,Notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4GB,1TB HDD,intel hd graphics 505,Windows 10,2.2kg,309.0
798,39,HP,probook 450,Notebook,15.6,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,nvidia geforce 930mx,Windows 10,2.1kg,879.0
799,1262,Dell,inspiron 3567,Notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,6GB,1TB HDD,intel hd graphics 620,Windows 10,2.3kg,459.0
800,61,Dell,vostro 5471,Ultrabook,14.0,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.7kg,879.0
801,84,Acer,aspire 3,Notebook,15.6,1366x768,amd a9 9420 3ghz,4GB,1TB HDD,amd radeon r5,Windows 10,2.1kg,395.0
802,648,Toshiba,portege z30-c-16j,Notebook,13.3,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.2kg,1213.0
803,564,Asus,fx553vd-dm627t (i5-7300hq/8gb/1tb,Notebook,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.5kg,839.0
804,514,Xiaomi,mi notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i7 8550u 1.8ghz,16GB,256GB SSD,nvidia geforce 150mx,No OS,1.95kg,1399.95
805,710,Lenovo,legion y520-15ikbn,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050 ti,Windows 10,2.5kg,1249.0
806,627,Lenovo,ideapad 320-15ikbn,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,128GB SSD,intel hd graphics 620,No OS,2.2kg,468.0
807,362,Lenovo,ideapad 320-17ikb,Notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,6GB,128GB SSD +  1TB HDD,nvidia geforce 940mx,Windows 10,2.8kg,719.0
808,850,HP,250 g6,Notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,128GB SSD,intel hd graphics 400,No OS,1.86kg,299.0
809,633,Lenovo,ideapad 320-15isk,Notebook,15.6,Full HD 1920x1080,intel core i3 6006u 2.0ghz,4GB,1TB HDD,nvidia geforce 920mx,Windows 10,2.2kg,579.0
810,127,Asus,e402wa-ga007t (e2-6110/4gb/64gb/w10,Notebook,14.0,1366x768,amd e2 6110 1.5ghz,4GB,64GB SSD,amd radeon r2,Windows 10 S,1.65kg,277.99
811,904,Lenovo,thinkpad t570,Notebook,15.6,IPS Panel Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.95kg,1962.99
812,783,Lenovo,ideapad 110-15ibr,Notebook,15.6,1366x768,intel celeron quad core n3710 1.6ghz,8GB,1TB HDD,intel hd graphics 405,No OS,2.2kg,329.0
813,585,MSI,gt80s 6qe,Gaming,17.3,Full HD 1920x1080,intel core i7 6820hk 2.7ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 980m,Windows 10,4.5kg,2349.0
814,924,Lenovo,thinkpad yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8GB,512GB SSD,intel hd graphics 620,Windows 10,1.37kg,1825.0
815,568,Lenovo,ideapad 320-15iap,Notebook,15.6,Full HD 1920x1080,intel pentium quad core n4200 1.1ghz,4GB,500GB HDD,intel hd graphics 505,Windows 10,2.2kg,344.0
816,70,Microsoft,surface laptop,Ultrabook,13.5,Touchscreen 2256x1504,intel core i5 7200u 2.5ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10 S,1.252kg,1089.0
817,1039,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i5 7200u 2.5ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.64kg,1010.51
818,83,Lenovo,ideapad 320-15ast,Notebook,15.6,Full HD 1920x1080,amd a6 9220 2.5ghz,4GB,128GB SSD,amd radeon r4,Windows 10,2.2kg,399.0
819,1207,Lenovo,ideapad 320-15ast,Notebook,15.6,1366x768,amd e2 9000 2.2ghz,4GB,500GB HDD,amd radeon r2,Windows 10,2.2kg,299.0
820,581,Dell,latitude 5580,Notebook,15.6,1366x768,intel core i5 7300u 2.6ghz,8GB,500GB HDD,intel hd graphics 620,Windows 10,1.9kg,1008.52
821,1000,Acer,nitro 5,Gaming,15.6,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,128GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,2.7kg,1260.0
822,660,Dell,latitude e7470,Notebook,14.0,Full HD 1920x1080,intel core i5 6300u 2.4ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.56kg,1229.0
823,243,Dell,inspiron 5577,Gaming,15.6,Full HD 1920x1080,intel core i5 7300hq 2.5ghz,8GB,256GB SSD,nvidia geforce 1050,Windows 10,2.56kg,879.0
824,730,Acer,predator 17,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6700hq 2.6ghz,16GB,128GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,4.2kg,1935.0
825,845,Dell,vostro 3568,Notebook,15.6,Full HD 1920x1080,intel core i7 7500u 2.7ghz,4GB,256GB SSD,amd radeon r5 m420,Windows 10,2.18kg,739.0
826,652,Dell,xps 13,Ultrabook,13.3,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.2kg,1449.9
827,386,Lenovo,ideapad 510s-13ikb,Notebook,13.3,IPS Panel Full HD 1920x1080,intel core i3 7100u 2.4ghz,4GB,128GB SSD,intel hd graphics 620,Windows 10,1.5kg,549.0
828,788,Acer,predator g9-793,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,4.2kg,2299.0
829,587,Lenovo,thinkpad t460s,Ultrabook,14.0,IPS Panel Full HD 1920x1080,intel core i7 6600u 2.6ghz,12GB,256GB SSD,intel hd graphics 520,Windows 10,1.4kg,1673.0
830,82,HP,probook 440,Notebook,14.0,Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.63kg,860.0
831,249,Apple,macbook pro,Ultrabook,13.3,IPS Panel Retina Display 2560x1600,intel core i5 3.1ghz,8GB,512GB SSD,intel iris plus graphics 650,macOS,1.37kg,2040.0
832,1118,Toshiba,portege x30-d-10k,Ultrabook,13.3,Full HD 1920x1080,intel core i7 7500u 2.7ghz,16GB,512GB SSD,intel hd graphics 620,Windows 10,1.05kg,2226.0
833,815,Lenovo,thinkpad t470s,Ultrabook,14.0,Full HD 1920x1080,intel core i7 7500u 2.7ghz,8GB,256GB SSD,intel hd graphics 620,Windows 10,1.32kg,1859.0
834,219,Dell,inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i7 8550u 1.8ghz,16GB,512GB SSD,intel uhd graphics 620,Windows 10,1.62kg,1279.0
835,849,HP,elitebook 840,Ultrabook,14.0,Full HD 1920x1080,intel core i7 6500u 2.5ghz,8GB,512GB SSD,intel hd graphics 520,Windows 10,1.54kg,1468.0
836,130,Dell,inspiron 5567,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,1TB HDD,amd radeon r7 m445,Windows 10,2.36kg,638.99
837,1092,Asus,rog gl702vm-gc354t,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,8GB,256GB SSD +  1TB HDD,nvidia geforce 1060,Windows 10,2.7kg,1599.0
838,90,Asus,fx550ik-dm018t (fx-9830p/8gb/1tb/radeon,Gaming,15.6,Full HD 1920x1080,amd fx 9830p 3ghz,8GB,1TB HDD,amd radeon rx 560,Windows 10,2.45kg,699.0
839,935,HP,elitebook 820,Netbook,12.5,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.26kg,1669.0
840,191,Vero,k147 (n3350/4gb/32gb/fhd/w10),Notebook,14.0,IPS Panel Full HD 1920x1080,intel celeron dual core n3350 1.1ghz,4GB,32GB Flash Storage,intel hd graphics 500,Windows 10,1.3kg,260.0
841,1105,Dell,latitude e5270,Ultrabook,12.5,1366x768,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,1.5kg,1413.1
842,114,Dell,xps 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,intel core i5 8250u 1.6ghz,8GB,256GB SSD,intel uhd graphics 620,Windows 10,1.21kg,1629.0
843,430,Samsung,chromebook 3,Netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,4GB,16GB Flash Storage,intel hd graphics 400,Chrome OS,1.15kg,269.0
844,275,Dell,inspiron 5567,Notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,12GB,1TB HDD,intel hd graphics 620,Windows 10,2.3kg,713.07
845,501,HP,15-bs026nv (i5-7200u/8gb/256gb/radeon,Notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8GB,256GB SSD,amd radeon 520,Windows 10,1.91kg,618.99
846,365,HP,15-ay023na (n3710/8gb/2tb/w10),Notebook,15.6,1366x768,intel pentium quad core n3710 1.6ghz,8GB,2TB HDD,intel hd graphics 405,Windows 10,2.04kg,389.0
847,164,Acer,aspire a315-31,Notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4GB,1TB HDD,intel hd graphics 500,Windows 10,2.1kg,348.0
848,808,Dell,inspiron 7567,Gaming,15.6,4K Ultra HD 3840x2160,intel core i7 7700hq 2.8ghz,16GB,512GB SSD,nvidia geforce 1050 ti,Windows 10,2.62kg,1679.0
849,901,Asus,g701vo-ih74k (i7-6820hk/32gb/2x,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 6820hk 2.7ghz,32GB,256GB SSD +  256GB SSD,nvidia geforce 980m,Windows 10,3.58kg,1279.0
850,198,HP,omen 17-w295,Gaming,17.3,IPS Panel Full HD 1920x1080,intel core i7 7700hq 2.8ghz,16GB,256GB SSD +  1TB HDD,nvidia geforce 1050,Windows 10,3.35kg,1379.0
851,525,Lenovo,thinkpad l470,Notebook,14.0,Full HD 1920x1080,intel core i5 6200u 2.3ghz,8GB,256GB SSD,intel hd graphics 520,Windows 7,2.02kg,1340.0
852,1268,HP,stream 11-y000na,Netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,2GB,32GB Flash Storage,intel hd graphics 400,Windows 10,1.17kg,209.0
853,1067,Dell,inspiron 5368,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,intel core i7 6500u 2.5ghz,8GB,256GB SSD,intel hd graphics 520,Windows 10,1.62kg,798.01
854,415,Dell,inspiron 3567,Notebook,15.6,Full HD 1920x1080,intel core i5 7200u 2.5ghz,4GB,256GB SSD,amd radeon r5 m430,Linux,2.3kg,598.9
