LaptopId,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
762,1098,hp,250 g5,notebook,15.6,1366x768,intel pentium quad core n3710 1.6ghz,4gb,1tb hdd,intel hd graphics 405,windows 10,1.96kg,500.0
763,1079,hp,probook 650,notebook,15.6,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 7,2.31kg,940.0
764,185,dell,inspiron 7773,notebook,17.3,full hd / touchscreen 1920x1080,intel core i7 8550u 1.8ghz,16gb,512gb ssd,nvidia geforce 150mx,windows 10,2.77kg,1549.0
765,731,dell,inspiron 3567,notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,12gb,1tb hdd,intel hd graphics 620,windows 10,2.25kg,649.0
766,1131,lenovo,thinkpad p40,2 in 1 convertible,14.0,ips panel full hd / touchscreen 1920x1080,intel core i7 6600u 2.6ghz,8gb,512gb ssd,nvidia quadro m500m,windows 7,1.8kg,2050.38
767,1267,dell,inspiron 3567,notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,8gb,1tb hdd,amd radeon r5 m430,linux,2.3kg,805.99
768,1087,lenovo,thinkpad t460,notebook,14.0,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,180gb ssd,intel hd graphics 520,windows 7,1.7kg,1199.0
769,413,acer,aspire r7,2 in 1 convertible,13.3,ips panel full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.6kg,789.01
770,1049,asus,chromebook c202sa,netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,4gb,16gb flash storage,intel hd graphics 400,chrome os,1.2kg,287.9
771,797,dell,latitude 3580,notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8gb,128gb ssd,intel hd graphics 620,windows 10,1.95kg,810.0
772,697,asus,chromebook flip,2 in 1 convertible,12.5,full hd / touchscreen 1920x1080,intel core m m3-6y30 0.9ghz,4gb,64gb flash storage,intel hd graphics 515,chrome os,1.2kg,669.0
773,848,hp,elitebook x360,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.28kg,2277.0
774,1253,lenovo,thinkpad l460,notebook,14.0,ips panel full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.9kg,1072.0
775,423,asus,x542uq-dm117 ,notebook,15.6,full hd 1920x1080,intel core i3 7100u 2.4ghz,8gb,1tb hdd,nvidia geforce 940mx,linux,2.3kg,597.0
776,302,lenovo,ideapad 320-17ikb,notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,6gb,1tb hdd,nvidia geforce 940m,windows 10,2.8kg,649.0
777,235,dell,inspiron 5567,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,256gb ssd,amd radeon r7 m445,linux,2.36kg,899.0
778,1226,dell,xps 13,ultrabook,13.3,quad hd+ / touchscreen 3200x1800,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.29kg,1477.0
779,903,lenovo,thinkpad x1,ultrabook,14.0,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb flash storage,intel hd graphics 620,windows 10,1.13kg,2049.0
780,869,dell,precision 3520,workstation,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,1tb hdd,nvidia quadro m620,windows 10,2.23kg,1778.0
781,604,dell,vostro 3568,notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4gb,1tb hdd,amd radeon r5 m420,linux,2.18kg,465.0
782,1288,asus,x553sa-xx031t ,notebook,15.6,1366x768,intel celeron dual core n3050 1.6ghz,4gb,500gb hdd,intel hd graphics,windows 10,2.2kg,369.0
783,693,lenovo,thinkpad x1,2 in 1 convertible,14.0,touchscreen 2560x1440,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.42kg,2590.0
784,638,lenovo,thinkpad yoga,2 in 1 convertible,13.3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.37kg,1757.42
785,290,acer,chromebook c910-c2st,notebook,15.6,1366x768,intel celeron dual core 3205u 1.5ghz,2gb,16gb ssd,intel hd graphics,chrome os,2.19kg,199.0
786,289,lenovo,ideapad 320-15ikb,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,1tb hdd,nvidia geforce 940mx,no os,2.2kg,659.01
787,334,asus,fx553vd-fy647t ,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia geforce 1050,windows 10,2.5kg,999.0
788,425,dell,inspiron 7577,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.62kg,1159.0
789,231,hp,15-rb013nv ,notebook,15.6,1366x768,amd e2 9000e 1.5ghz,4gb,500gb hdd,amd radeon r2,windows 10,2.1kg,330.0
790,724,msi,gl72m 7rex,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.7kg,1348.48
791,450,hp,15-bs024nv ,notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8gb,128gb ssd,intel hd graphics 620,windows 10,1.91kg,589.0
792,827,dell,latitude 3480,notebook,14.0,1366x768,intel core i3 6006u 2.0ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,1.76kg,585.0
793,840,asus,rog gl702vm-gc017t,gaming,17.3,full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,512gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,2.73kg,1799.0
794,204,dell,precision 7520,workstation,15.6,4k ultra hd 3840x2160,intel xeon e3-1505m v6 3ghz,16gb,256gb ssd +  1tb hdd,nvidia quadro m1200,windows 10,2.8kg,3055.0
795,620,hp,probook 650,notebook,14.0,1366x768,intel core i5 7300u 2.6ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.31kg,1124.0
796,735,lenovo,v310-15ikb ,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,4gb,1tb hdd,intel hd graphics 620,windows 10,1.85kg,779.0
797,930,lenovo,ideapad 320-15iap,notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4gb,1tb hdd,intel hd graphics 505,windows 10,2.2kg,309.0
798,39,hp,probook 450,notebook,15.6,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,nvidia geforce 930mx,windows 10,2.1kg,879.0
799,1262,dell,inspiron 3567,notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,6gb,1tb hdd,intel hd graphics 620,windows 10,2.3kg,459.0
800,61,dell,vostro 5471,ultrabook,14.0,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.7kg,879.0
801,84,acer,aspire 3,notebook,15.6,1366x768,amd a9 9420 3ghz,4gb,1tb hdd,amd radeon r5,windows 10,2.1kg,395.0
802,648,toshiba,portege z30-c-16j,notebook,13.3,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.2kg,1213.0
803,564,asus,fx553vd-dm627t ,notebook,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,2.5kg,839.0
804,514,xiaomi,mi notebook,notebook,15.6,ips panel full hd 1920x1080,intel core i7 8550u 1.8ghz,16gb,256gb ssd,nvidia geforce 150mx,no os,1.95kg,1399.95
805,710,lenovo,legion y520-15ikbn,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.5kg,1249.0
806,627,lenovo,ideapad 320-15ikbn,notebook,15.6,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,no os,2.2kg,468.0
807,362,lenovo,ideapad 320-17ikb,notebook,17.3,1600x900,intel core i5 7200u 2.5ghz,6gb,128gb ssd +  1tb hdd,nvidia geforce 940mx,windows 10,2.8kg,719.0
808,850,hp,250 g6,notebook,15.6,1366x768,intel celeron dual core n3060 1.6ghz,4gb,128gb ssd,intel hd graphics 400,no os,1.86kg,299.0
809,633,lenovo,ideapad 320-15isk,notebook,15.6,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,1tb hdd,nvidia geforce 920mx,windows 10,2.2kg,579.0
810,127,asus,e402wa-ga007t ,notebook,14.0,1366x768,amd e2 6110 1.5ghz,4gb,64gb ssd,amd radeon r2,windows 10 s,1.65kg,277.99
811,904,lenovo,thinkpad t570,notebook,15.6,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.95kg,1962.99
812,783,lenovo,ideapad 110-15ibr,notebook,15.6,1366x768,intel celeron quad core n3710 1.6ghz,8gb,1tb hdd,intel hd graphics 405,no os,2.2kg,329.0
813,585,msi,gt80s 6qe,gaming,17.3,full hd 1920x1080,intel core i7 6820hk 2.7ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce 980m,windows 10,4.5kg,2349.0
814,924,lenovo,thinkpad yoga,2 in 1 convertible,13.3,ips panel full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.37kg,1825.0
815,568,lenovo,ideapad 320-15iap,notebook,15.6,full hd 1920x1080,intel pentium quad core n4200 1.1ghz,4gb,500gb hdd,intel hd graphics 505,windows 10,2.2kg,344.0
816,70,microsoft,surface laptop,ultrabook,13.5,touchscreen 2256x1504,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10 s,1.252kg,1089.0
817,1039,hp,probook 440,notebook,14.0,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.64kg,1010.51
818,83,lenovo,ideapad 320-15ast,notebook,15.6,full hd 1920x1080,amd a6 9220 2.5ghz,4gb,128gb ssd,amd radeon r4,windows 10,2.2kg,399.0
819,1207,lenovo,ideapad 320-15ast,notebook,15.6,1366x768,amd e2 9000 2.2ghz,4gb,500gb hdd,amd radeon r2,windows 10,2.2kg,299.0
820,581,dell,latitude 5580,notebook,15.6,1366x768,intel core i5 7300u 2.6ghz,8gb,500gb hdd,intel hd graphics 620,windows 10,1.9kg,1008.52
821,1000,acer,nitro 5,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,2.7kg,1260.0
822,660,dell,latitude e7470,notebook,14.0,full hd 1920x1080,intel core i5 6300u 2.4ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.56kg,1229.0
823,243,dell,inspiron 5577,gaming,15.6,full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,nvidia geforce 1050,windows 10,2.56kg,879.0
824,730,acer,predator 17,gaming,17.3,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,16gb,128gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,4.2kg,1935.0
825,845,dell,vostro 3568,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,4gb,256gb ssd,amd radeon r5 m420,windows 10,2.18kg,739.0
826,652,dell,xps 13,ultrabook,13.3,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.2kg,1449.9
827,386,lenovo,ideapad 510s-13ikb,notebook,13.3,ips panel full hd 1920x1080,intel core i3 7100u 2.4ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.5kg,549.0
828,788,acer,predator g9-793,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,4.2kg,2299.0
829,587,lenovo,thinkpad t460s,ultrabook,14.0,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,12gb,256gb ssd,intel hd graphics 520,windows 10,1.4kg,1673.0
830,82,hp,probook 440,notebook,14.0,full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.63kg,860.0
831,249,apple,macbook pro,ultrabook,13.3,ips panel retina display 2560x1600,intel core i5 3.1ghz,8gb,512gb ssd,intel iris plus graphics 650,macos,1.37kg,2040.0
832,1118,toshiba,portege x30-d-10k,ultrabook,13.3,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.05kg,2226.0
833,815,lenovo,thinkpad t470s,ultrabook,14.0,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.32kg,1859.0
834,219,dell,inspiron 5379,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i7 8550u 1.8ghz,16gb,512gb ssd,intel uhd graphics 620,windows 10,1.62kg,1279.0
835,849,hp,elitebook 840,ultrabook,14.0,full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,512gb ssd,intel hd graphics 520,windows 10,1.54kg,1468.0
836,130,dell,inspiron 5567,notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8gb,1tb hdd,amd radeon r7 m445,windows 10,2.36kg,638.99
837,1092,asus,rog gl702vm-gc354t,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd +  1tb hdd,nvidia geforce 1060,windows 10,2.7kg,1599.0
838,90,asus,fx550ik-dm018t ,gaming,15.6,full hd 1920x1080,amd fx 9830p 3ghz,8gb,1tb hdd,amd radeon rx 560,windows 10,2.45kg,699.0
839,935,hp,elitebook 820,netbook,12.5,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.26kg,1669.0
840,191,vero,k147 ,notebook,14.0,ips panel full hd 1920x1080,intel celeron dual core n3350 1.1ghz,4gb,32gb flash storage,intel hd graphics 500,windows 10,1.3kg,260.0
841,1105,dell,latitude e5270,ultrabook,12.5,1366x768,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,1.5kg,1413.1
842,114,dell,xps 13,ultrabook,13.3,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.21kg,1629.0
843,430,samsung,chromebook 3,netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,4gb,16gb flash storage,intel hd graphics 400,chrome os,1.15kg,269.0
844,275,dell,inspiron 5567,notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,12gb,1tb hdd,intel hd graphics 620,windows 10,2.3kg,713.07
845,501,hp,15-bs026nv ,notebook,15.6,1366x768,intel core i5 7200u 2.5ghz,8gb,256gb ssd,amd radeon 520,windows 10,1.91kg,618.99
846,365,hp,15-ay023na ,notebook,15.6,1366x768,intel pentium quad core n3710 1.6ghz,8gb,2tb hdd,intel hd graphics 405,windows 10,2.04kg,389.0
847,164,acer,aspire a315-31,notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,4gb,1tb hdd,intel hd graphics 500,windows 10,2.1kg,348.0
848,808,dell,inspiron 7567,gaming,15.6,4k ultra hd 3840x2160,intel core i7 7700hq 2.8ghz,16gb,512gb ssd,nvidia geforce 1050 ti,windows 10,2.62kg,1679.0
849,901,asus,g701vo-ih74k ,gaming,17.3,ips panel full hd 1920x1080,intel core i7 6820hk 2.7ghz,32gb,256gb ssd +  256gb ssd,nvidia geforce 980m,windows 10,3.58kg,1279.0
850,198,hp,omen 17-w295,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,3.35kg,1379.0
851,525,lenovo,thinkpad l470,notebook,14.0,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,2.02kg,1340.0
852,1268,hp,stream 11-y000na,netbook,11.6,1366x768,intel celeron dual core n3060 1.6ghz,2gb,32gb flash storage,intel hd graphics 400,windows 10,1.17kg,209.0
853,1067,dell,inspiron 5368,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.62kg,798.01
854,415,dell,inspiron 3567,notebook,15.6,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,256gb ssd,amd radeon r5 m430,linux,2.3kg,598.9
855,163,lenovo,legion y520-15ikbn,gaming,15.6,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd,nvidia geforce 1050 ti,windows 10,2.5kg,1079.0
856,24,hp,15-bs101nv ,ultrabook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.91kg,659.0
857,399,lenovo,thinkpad x1,ultrabook,14.0,ips panel 2560x1440,intel core i7 7500u 2.7ghz,16gb,1tb ssd,intel hd graphics 620,windows 10,1.13kg,2625.0
858,618,msi,gt62vr 7re,gaming,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1070,windows 10,2.94kg,2267.86
859,600,hp,elitebook 850,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.84kg,1219.0
860,113,hp,probook 440,notebook,14.0,ips panel 1366x768,intel core i5 8250u 1.6ghz,4gb,500gb hdd,intel uhd graphics 620,windows 10,1.63kg,722.0
861,1171,hp,probook 450,notebook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,16gb,512gb ssd,intel uhd graphics 620,windows 10,2.1kg,1159.0
862,104,microsoft,surface laptop,ultrabook,13.5,touchscreen 2256x1504,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10 s,1.252kg,1340.0
863,977,asus,q534ux-bhi7t19 ,2 in 1 convertible,15.6,4k ultra hd / touchscreen 3840x2160,intel core i7 7500u 2.7ghz,16gb,512gb ssd +  2tb hdd,nvidia geforce 950m,windows 10,2.3kg,1799.0
864,1003,hp,probook 440,notebook,14.0,1366x768,intel core i5 7200u 2.5ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,1.64kg,779.0
865,816,razer,blade stealth,ultrabook,12.5,ips panel 4k ultra hd / touchscreen 3840x2160,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.29kg,1799.0
866,171,hp,17-bs001nv ,notebook,17.3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,6gb,2tb hdd,amd radeon 520,windows 10,2.71kg,699.0
867,590,asus,tp501ua-cj131t ,2 in 1 convertible,15.6,touchscreen 1366x768,intel core i5 7200u 2.5ghz,8gb,1tb hdd,intel hd graphics 520,windows 10,2.2kg,739.0
868,769,acer,aspire a315-31,notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4gb,1tb hdd,intel hd graphics 505,linux,2.1kg,298.0
869,956,dell,xps 13,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i5 7y54 1.2ghz,8gb,256gb ssd,intel hd graphics 615,windows 10,1.24kg,1899.0
870,398,dell,precision m5520,workstation,15.6,4k ultra hd / touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia quadro m1200,windows 10,1.78kg,2712.0
871,401,asus,fx753vd-gc461t ,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,2.9kg,1529.0
872,613,dell,inspiron 3567,notebook,15.6,1366x768,intel core i3 6006u 2.0ghz,4gb,1tb hdd,intel hd graphics 520,linux,2.25kg,359.0
873,505,lenovo,thinkpad 13,notebook,13.3,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.44kg,949.0
874,489,asus,zenbook ux390ua,ultrabook,12.5,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,0.91kg,1950.0
875,634,asus,x541na-go414t ,notebook,15.6,1366x768,intel celeron dual core n3350 1.1ghz,8gb,1tb hdd,intel hd graphics 500,windows 10,2kg,399.0
876,437,google,pixelbook ,ultrabook,12.3,touchscreen 2400x1600,intel core i7 7y75 1.3ghz,16gb,512gb ssd,intel hd graphics 615,chrome os,1.1kg,2199.0
877,1281,dell,inspiron 3567,notebook,15.6,1366x768,intel core i7 7500u 2.7ghz,8gb,1tb hdd,amd radeon r5 m430,linux,2.3kg,805.99
878,37,dell,inspiron 5770,notebook,17.3,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,128gb ssd +  1tb hdd,amd radeon 530,windows 10,2.8kg,979.0
879,1249,dell,xps 13,2 in 1 convertible,13.3,quad hd+ / touchscreen 3200x1800,intel core i5 7y54 1.2ghz,8gb,256gb ssd,intel hd graphics 615,windows 10,1.24kg,1813.0
880,1202,dell,inspiron 5579,2 in 1 convertible,15.6,full hd / touchscreen 1920x1080,intel core i7 8550u 1.8ghz,16gb,512gb ssd,intel uhd graphics 620,windows 10,2kg,1285.0
881,11,hp,250 g6,notebook,15.6,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,500gb hdd,intel hd graphics 520,no os,1.86kg,344.99
882,917,msi,ge72vr 6rf,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  1tb hdd,nvidia geforce 1050 ti,windows 10,2.7kg,1599.0
883,1035,hp,elitebook 820,ultrabook,12.5,full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.26kg,1349.0
884,892,samsung,notebook 9,ultrabook,15.0,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.17kg,1699.0
885,380,hp,omen 17-w212nv,gaming,17.3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,3.35kg,1191.0
886,1055,hp,probook 650,notebook,15.6,1366x768,intel core i3 6100u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.31kg,705.15
887,269,lenovo,v330-15ikb ,notebook,15.6,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,2.05kg,880.0
888,526,lenovo,ideapad 320-15ikb,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,4gb,1tb hdd,nvidia geforce 920mx,windows 10,2.2kg,799.0
889,796,asus,r417na-rs01 ,notebook,14.0,1366x768,intel celeron dual core n3350 1.1ghz,4gb,32gb flash storage,intel hd graphics 500,windows 10,1.63kg,299.0
890,327,asus,vivobook s15,ultrabook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.7kg,1049.9
891,1290,dell,inspiron 3567,notebook,15.6,1366x768,intel core i3 7100u 2.4ghz,6gb,1tb hdd,intel hd graphics 620,windows 10,2.3kg,459.0
892,899,dell,latitude 5580,notebook,15.6,full hd 1920x1080,intel core i5 7300u 2.6ghz,8gb,500gb hdd,intel hd graphics 620,windows 10,1.9kg,935.0
893,545,hp,probook 450,notebook,15.6,full hd 1920x1080,intel core i3 7100u 2.4ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,2.1kg,705.5
894,1188,dell,xps 13,ultrabook,13.3,quad hd+ / touchscreen 3200x1800,intel core i5 6300u 2.4ghz,8gb,256gb ssd,intel hd graphics 520,linux,1.23kg,1099.0
895,475,dell,latitude e5470,notebook,14.0,1366x768,intel core i3 6100u 2.3ghz,8gb,128gb ssd,intel hd graphics 520,windows 10,1.79kg,740.0
896,1096,dell,inspiron 5567,notebook,15.6,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,1tb hdd,amd radeon r7 m445,windows 10,2.36kg,638.8
897,876,asus,x541na-go121 ,notebook,15.6,1366x768,intel pentium quad core n4200 1.1ghz,4gb,1tb hdd,intel hd graphics 505,linux,2kg,398.99
898,324,acer,aspire 5,notebook,15.6,1366x768,amd a12 9720p 2.7ghz,8gb,256gb ssd,amd radeon rx 540,windows 10,2.2kg,659.0
899,65,asus,zenbook pro,ultrabook,15.6,full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,512gb ssd,nvidia geforce 1050 ti,windows 10,1.8kg,1983.0
900,929,hp,probook 640,notebook,14.0,1366x768,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,1.95kg,1149.0
901,976,lenovo,thinkpad t460,notebook,14.0,1366x768,intel core i5 6200u 2.3ghz,4gb,508gb hybrid,intel hd graphics 520,windows 7,1.70kg,1002.0
902,708,lenovo,thinkpad t460p,notebook,14.0,full hd 1920x1080,intel core i5 6300hq 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.8kg,1191.0
903,1166,lenovo,thinkpad t570,notebook,15.6,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.95kg,1390.0
904,792,lenovo,thinkpad yoga,2 in 1 convertible,13.3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.37kg,1970.0
905,802,dell,xps 13,ultrabook,13.3,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.29kg,1499.0
906,1185,asus,rog gl552vw-dm201t,gaming,15.6,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,256gb ssd +  1tb hdd,nvidia geforce 960m,windows 10,2.591kg,909.0
907,994,dell,inspiron 5378,2 in 1 convertible,13.3,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.68kg,889.0
908,615,asus,fx753vd-gc007t ,gaming,17.3,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 1050,windows 10,3kg,1168.0
909,1063,dell,inspiron 5567,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,2tb hdd,amd radeon r7 m445,windows 10,2.32kg,989.99
910,96,dell,inspiron 3567,notebook,15.6,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,1tb hdd,amd radeon r5 m430,linux,2.2kg,599.9
911,539,lenovo,thinkpad e470,notebook,14.0,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.87kg,859.0
